"Alberta Assisted Living and Social Services
Income Support Caseload",,,,,,,,,,,,,
18-Feb,Alberta,Family Composition,Single Parent Total," 13,415 ",,,,,,,,,
18-Feb,Alberta,Family Composition,Couples with Children Total," 2,838 ",,,,,,,,,
18-Feb,Alberta,Family Composition,Childless Couples Total," 1,436 ",,,,,,,,,
18-Feb,Alberta,Family Composition,All Types Total," 57,127 ",,,,,,,,,
18-Mar,Alberta,Client Type Level,ETW - Working Total," 3,019 ",,,,,,,,,
18-Mar,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 20,206 ",,,,,,,,,
18-Mar,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 12,068 ",,,,,,,,,
18-Mar,Alberta,Client Type Level,BFE - Total," 22,183 ",,,,,,,,,
18-Mar,Alberta,Client Type Level,Client Caseload Total," 57,476 ",,,,,,,,,
18-Mar,Alberta,Family Composition,Single Total," 39,805 ",,,,,,,,,
18-Mar,Alberta,Family Composition,Single Parent Total," 13,412 ",,,,,,,,,
18-Mar,Alberta,Family Composition,Couples with Children Total," 2,831 ",,,,,,,,,
18-Mar,Alberta,Family Composition,Childless Couples Total," 1,428 ",,,,,,,,,
18-Mar,Alberta,Family Composition,All Types Total," 57,476 ",,,,,,,,,
18-Apr,Alberta,Client Type Level,ETW - Working Total," 3,173 ",,,,,,,,,
18-Apr,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 19,918 ",,,,,,,,,
18-Apr,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 11,927 ",,,,,,,,,
18-Apr,Alberta,Client Type Level,BFE - Total," 22,320 ",,,,,,,,,
18-Apr,Alberta,Client Type Level,Client Caseload Total," 57,338 ",,,,,,,,,
18-Apr,Alberta,Family Composition,Single Total," 39,728 ",,,,,,,,,
18-Apr,Alberta,Family Composition,Single Parent Total," 13,341 ",,,,,,,,,
18-Apr,Alberta,Family Composition,Couples with Children Total," 2,851 ",,,,,,,,,
18-Apr,Alberta,Family Composition,Childless Couples Total," 1,418 ",,,,,,,,,
18-Apr,Alberta,Family Composition,All Types Total," 57,338 ",,,,,,,,,
18-Apr,Alberta,ALSS Regions,Calgary," 17,407 ",,,,,,,,,
18-Apr,Alberta,ALSS Regions,Central," 5,133 ",,,,,,,,,
18-Apr,Alberta,ALSS Regions,Edmonton," 29,138 ",,,,,,,,,
18-Apr,Alberta,ALSS Regions,North Central, 916 ,,,,,,,,,
18-Apr,Alberta,ALSS Regions,North East, 322 ,,,,,,,,,
18-Apr,Alberta,ALSS Regions,North West," 1,416 ",,,,,,,,,
18-Apr,Alberta,ALSS Regions,South," 3,006 ",,,,,,,,,
18-Apr,Alberta,ALSS Regions,All Regions Total," 57,338 ",,,,,,,,,
18-May,Alberta,Client Type Level,ETW - Working Total," 3,438 ",,,,,,,,,
18-May,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 19,693 ",,,,,,,,,
18-May,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 11,884 ",,,,,,,,,
18-May,Alberta,Client Type Level,BFE - Total," 22,516 ",,,,,,,,,
18-May,Alberta,Client Type Level,Client Caseload Total," 57,531 ",,,,,,,,,
18-May,Alberta,Family Composition,Single Total," 39,776 ",,,,,,,,,
18-May,Alberta,Family Composition,Single Parent Total," 13,517 ",,,,,,,,,
18-May,Alberta,Family Composition,Couples with Children Total," 2,830 ",,,,,,,,,
18-May,Alberta,Family Composition,Childless Couples Total," 1,408 ",,,,,,,,,
18-May,Alberta,Family Composition,All Types Total," 57,531 ",,,,,,,,,
18-May,Alberta,ALSS Regions,Calgary," 17,292 ",,,,,,,,,
18-May,Alberta,ALSS Regions,Central," 5,171 ",,,,,,,,,
18-May,Alberta,ALSS Regions,Edmonton," 29,378 ",,,,,,,,,
18-May,Alberta,ALSS Regions,North Central, 896 ,,,,,,,,,
18-May,Alberta,ALSS Regions,North East, 324 ,,,,,,,,,
18-May,Alberta,ALSS Regions,North West," 1,453 ",,,,,,,,,
18-May,Alberta,ALSS Regions,South," 3,017 ",,,,,,,,,
18-May,Alberta,ALSS Regions,All Regions Total," 57,531 ",,,,,,,,,
18-Jun,Alberta,Client Type Level,ETW - Working Total," 3,305 ",,,,,,,,,
18-Jun,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 19,535 ",,,,,,,,,
18-Jun,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 11,735 ",,,,,,,,,
18-Jun,Alberta,Client Type Level,BFE - Total," 22,557 ",,,,,,,,,
18-Jun,Alberta,Client Type Level,Client Caseload Total," 57,132 ",,,,,,,,,
18-Jun,Alberta,Family Composition,Single Total," 39,352 ",,,,,,,,,
18-Jun,Alberta,Family Composition,Single Parent Total," 13,605 ",,,,,,,,,
18-Jun,Alberta,Family Composition,Couples with Children Total," 2,792 ",,,,,,,,,
18-Jun,Alberta,Family Composition,Childless Couples Total," 1,383 ",,,,,,,,,
18-Jun,Alberta,Family Composition,All Types Total," 57,132 ",,,,,,,,,
18-Jun,Alberta,ALSS Regions,Calgary," 17,024 ",,,,,,,,,
18-Jun,Alberta,ALSS Regions,Central," 5,092 ",,,,,,,,,
18-Jun,Alberta,ALSS Regions,Edmonton," 29,417 ",,,,,,,,,
18-Jun,Alberta,ALSS Regions,North Central, 832 ,,,,,,,,,
18-Jun,Alberta,ALSS Regions,North East, 326 ,,,,,,,,,
18-Jun,Alberta,ALSS Regions,North West," 1,475 ",,,,,,,,,
18-Jun,Alberta,ALSS Regions,South," 2,966 ",,,,,,,,,
18-Jun,Alberta,ALSS Regions,All Regions Total," 57,132 ",,,,,,,,,
18-Jul,Alberta,Client Type Level,ETW - Working Total," 3,069 ",,,,,,,,,
18-Jul,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 19,212 ",,,,,,,,,
18-Jul,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 11,875 ",,,,,,,,,
18-Jul,Alberta,Client Type Level,BFE - Total," 22,644 ",,,,,,,,,
18-Jul,Alberta,Client Type Level,Client Caseload Total," 56,800 ",,,,,,,,,
18-Jul,Alberta,Family Composition,Single Total," 38,959 ",,,,,,,,,
18-Jul,Alberta,Family Composition,Single Parent Total," 13,746 ",,,,,,,,,
18-Jul,Alberta,Family Composition,Couples with Children Total," 2,733 ",,,,,,,,,
18-Jul,Alberta,Family Composition,Childless Couples Total," 1,362 ",,,,,,,,,
18-Jul,Alberta,Family Composition,All Types Total," 56,800 ",,,,,,,,,
18-Jul,Alberta,ALSS Regions,Calgary," 16,806 ",,,,,,,,,
18-Jul,Alberta,ALSS Regions,Central," 4,985 ",,,,,,,,,
18-Jul,Alberta,ALSS Regions,Edmonton," 29,398 ",,,,,,,,,
18-Jul,Alberta,ALSS Regions,North Central, 829 ,,,,,,,,,
18-Jul,Alberta,ALSS Regions,North East, 330 ,,,,,,,,,
18-Jul,Alberta,ALSS Regions,North West," 1,507 ",,,,,,,,,
18-Jul,Alberta,ALSS Regions,South," 2,945 ",,,,,,,,,
18-Jul,Alberta,ALSS Regions,All Regions Total," 56,800 ",,,,,,,,,
18-Aug,Alberta,Client Type Level,ETW - Working Total," 3,081 ",,,,,,,,,
18-Aug,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 19,376 ",,,,,,,,,
18-Aug,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 11,828 ",,,,,,,,,
18-Aug,Alberta,Client Type Level,BFE - Total," 22,797 ",,,,,,,,,
18-Aug,Alberta,Client Type Level,Client Caseload Total," 57,082 ",,,,,,,,,
18-Aug,Alberta,Family Composition,Single Total," 39,101 ",,,,,,,,,
18-Aug,Alberta,Family Composition,Single Parent Total," 13,911 ",,,,,,,,,
18-Aug,Alberta,Family Composition,Couples with Children Total," 2,697 ",,,,,,,,,
18-Aug,Alberta,Family Composition,Childless Couples Total," 1,373 ",,,,,,,,,
18-Aug,Alberta,Family Composition,All Types Total," 57,082 ",,,,,,,,,
18-Aug,Alberta,ALSS Regions,Calgary," 16,718 ",,,,,,,,,
18-Aug,Alberta,ALSS Regions,Central," 5,031 ",,,,,,,,,
18-Aug,Alberta,ALSS Regions,Edmonton," 29,648 ",,,,,,,,,
18-Aug,Alberta,ALSS Regions,North Central, 825 ,,,,,,,,,
18-Aug,Alberta,ALSS Regions,North East, 347 ,,,,,,,,,
18-Aug,Alberta,ALSS Regions,North West," 1,575 ",,,,,,,,,
18-Aug,Alberta,ALSS Regions,South," 2,938 ",,,,,,,,,
18-Aug,Alberta,ALSS Regions,All Regions Total," 57,082 ",,,,,,,,,
18-Sep,Alberta,Client Type Level,ETW - Working Total," 3,034 ",,,,,,,,,
18-Sep,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 18,698 ",,,,,,,,,
18-Sep,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 11,844 ",,,,,,,,,
18-Sep,Alberta,Client Type Level,BFE - Total," 22,891 ",,,,,,,,,
18-Sep,Alberta,Client Type Level,Client Caseload Total," 56,467 ",,,,,,,,,
18-Sep,Alberta,Family Composition,Single Total," 38,804 ",,,,,,,,,
18-Sep,Alberta,Family Composition,Single Parent Total," 13,682 ",,,,,,,,,
18-Sep,Alberta,Family Composition,Couples with Children Total," 2,644 ",,,,,,,,,
18-Sep,Alberta,Family Composition,Childless Couples Total," 1,337 ",,,,,,,,,
18-Sep,Alberta,Family Composition,All Types Total," 56,467 ",,,,,,,,,
18-Sep,Alberta,ALSS Regions,Calgary," 16,380 ",,,,,,,,,
18-Sep,Alberta,ALSS Regions,Central," 4,997 ",,,,,,,,,
18-Sep,Alberta,ALSS Regions,Edmonton," 29,485 ",,,,,,,,,
18-Sep,Alberta,ALSS Regions,North Central, 798 ,,,,,,,,,
18-Sep,Alberta,ALSS Regions,North East, 347 ,,,,,,,,,
18-Sep,Alberta,ALSS Regions,North West," 1,507 ",,,,,,,,,
18-Sep,Alberta,ALSS Regions,South," 2,953 ",,,,,,,,,
18-Sep,Alberta,ALSS Regions,All Regions Total," 56,467 ",,,,,,,,,
18-Oct,Alberta,Client Type Level,ETW - Working Total," 3,188 ",,,,,,,,,
18-Oct,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 18,740 ",,,,,,,,,
18-Oct,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 11,975 ",,,,,,,,,
18-Oct,Alberta,Client Type Level,BFE - Total," 23,057 ",,,,,,,,,
18-Oct,Alberta,Client Type Level,Client Caseload Total," 56,960 ",,,,,,,,,
18-Oct,Alberta,Family Composition,Single Total," 39,250 ",,,,,,,,,
18-Oct,Alberta,Family Composition,Single Parent Total," 13,695 ",,,,,,,,,
18-Oct,Alberta,Family Composition,Couples with Children Total," 2,659 ",,,,,,,,,
18-Oct,Alberta,Family Composition,Childless Couples Total," 1,356 ",,,,,,,,,
18-Oct,Alberta,Family Composition,All Types Total," 56,960 ",,,,,,,,,
18-Oct,Alberta,ALSS Regions,Calgary," 16,428 ",,,,,,,,,
18-Oct,Alberta,ALSS Regions,Central," 5,080 ",,,,,,,,,
18-Oct,Alberta,ALSS Regions,Edmonton," 29,951 ",,,,,,,,,
18-Oct,Alberta,ALSS Regions,North Central, 771 ,,,,,,,,,
18-Oct,Alberta,ALSS Regions,North East, 345 ,,,,,,,,,
18-Oct,Alberta,ALSS Regions,North West," 1,437 ",,,,,,,,,
18-Oct,Alberta,ALSS Regions,South," 2,948 ",,,,,,,,,
18-Oct,Alberta,ALSS Regions,All Regions Total," 56,960 ",,,,,,,,,
18-Nov,Alberta,Client Type Level,ETW - Working Total," 3,132 ",,,,,,,,,
18-Nov,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 18,926 ",,,,,,,,,
18-Nov,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 12,161 ",,,,,,,,,
18-Nov,Alberta,Client Type Level,BFE - Total," 23,149 ",,,,,,,,,
18-Nov,Alberta,Client Type Level,Client Caseload Total," 57,368 ",,,,,,,,,
18-Nov,Alberta,Family Composition,Single Total," 39,675 ",,,,,,,,,
18-Nov,Alberta,Family Composition,Single Parent Total," 13,659 ",,,,,,,,,
18-Nov,Alberta,Family Composition,Couples with Children Total," 2,664 ",,,,,,,,,
18-Nov,Alberta,Family Composition,Childless Couples Total," 1,370 ",,,,,,,,,
18-Nov,Alberta,Family Composition,All Types Total," 57,368 ",,,,,,,,,
18-Nov,Alberta,ALSS Regions,Calgary," 16,434 ",,,,,,,,,
18-Nov,Alberta,ALSS Regions,Central," 5,141 ",,,,,,,,,
18-Nov,Alberta,ALSS Regions,Edmonton," 30,296 ",,,,,,,,,
18-Nov,Alberta,ALSS Regions,North Central, 767 ,,,,,,,,,
18-Nov,Alberta,ALSS Regions,North East, 364 ,,,,,,,,,
18-Nov,Alberta,ALSS Regions,North West," 1,397 ",,,,,,,,,
18-Nov,Alberta,ALSS Regions,South," 2,969 ",,,,,,,,,
18-Nov,Alberta,ALSS Regions,All Regions Total," 57,368 ",,,,,,,,,
18-Dec,Alberta,Client Type Level,ETW - Working Total," 2,767 ",,,,,,,,,
18-Dec,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 19,850 ",,,,,,,,,
18-Dec,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 11,943 ",,,,,,,,,
18-Dec,Alberta,Client Type Level,BFE - Total," 22,924 ",,,,,,,,,
18-Dec,Alberta,Client Type Level,Client Caseload Total," 57,484 ",,,,,,,,,
18-Dec,Alberta,Family Composition,Single Total," 39,930 ",,,,,,,,,
18-Dec,Alberta,Family Composition,Single Parent Total," 13,512 ",,,,,,,,,
18-Dec,Alberta,Family Composition,Couples with Children Total," 2,652 ",,,,,,,,,
18-Dec,Alberta,Family Composition,Childless Couples Total," 1,390 ",,,,,,,,,
18-Dec,Alberta,Family Composition,All Types Total," 57,484 ",,,,,,,,,
18-Dec,Alberta,ALSS Regions,Calgary," 16,372 ",,,,,,,,,
18-Dec,Alberta,ALSS Regions,Central," 5,173 ",,,,,,,,,
18-Dec,Alberta,ALSS Regions,Edmonton," 30,440 ",,,,,,,,,
18-Dec,Alberta,ALSS Regions,North Central, 802 ,,,,,,,,,
18-Dec,Alberta,ALSS Regions,North East, 367 ,,,,,,,,,
18-Dec,Alberta,ALSS Regions,North West," 1,336 ",,,,,,,,,
18-Dec,Alberta,ALSS Regions,South," 2,994 ",,,,,,,,,
18-Dec,Alberta,ALSS Regions,All Regions Total," 57,484 ",,,,,,,,,
19-Jan,Alberta,Client Type Level,ETW - Working Total," 3,024 ",,,,,,,,,
19-Jan,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 21,745 ",,,,,,,,,
19-Jan,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 12,338 ",,,,,,,,,
19-Jan,Alberta,Client Type Level,BFE - Total," 22,833 ",,,,,,,,,
19-Jan,Alberta,Client Type Level,Client Caseload Total," 59,940 ",,,,,,,,,
19-Jan,Alberta,Family Composition,Single Total," 41,621 ",,,,,,,,,
19-Jan,Alberta,Family Composition,Single Parent Total," 13,994 ",,,,,,,,,
19-Jan,Alberta,Family Composition,Couples with Children Total," 2,831 ",,,,,,,,,
19-Jan,Alberta,Family Composition,Childless Couples Total," 1,494 ",,,,,,,,,
19-Jan,Alberta,Family Composition,All Types Total," 59,940 ",,,,,,,,,
19-Jan,Alberta,ALSS Regions,Calgary," 17,142 ",,,,,,,,,
19-Jan,Alberta,ALSS Regions,Central," 5,420 ",,,,,,,,,
19-Jan,Alberta,ALSS Regions,Edmonton," 31,395 ",,,,,,,,,
19-Jan,Alberta,ALSS Regions,North Central, 918 ,,,,,,,,,
19-Jan,Alberta,ALSS Regions,North East, 404 ,,,,,,,,,
19-Jan,Alberta,ALSS Regions,North West," 1,481 ",,,,,,,,,
19-Jan,Alberta,ALSS Regions,South," 3,180 ",,,,,,,,,
19-Jan,Alberta,ALSS Regions,All Regions Total," 59,940 ",,,,,,,,,
19-Feb,Alberta,Client Type Level,ETW - Working Total," 3,240 ",,,,,,,,,
19-Feb,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 22,115 ",,,,,,,,,
19-Feb,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 12,233 ",,,,,,,,,
19-Feb,Alberta,Client Type Level,BFE - Total," 22,676 ",,,,,,,,,
19-Feb,Alberta,Client Type Level,Client Caseload Total," 60,264 ",,,,,,,,,
19-Feb,Alberta,Family Composition,Single Total," 41,880 ",,,,,,,,,
19-Feb,Alberta,Family Composition,Single Parent Total," 13,991 ",,,,,,,,,
19-Feb,Alberta,Family Composition,Couples with Children Total," 2,887 ",,,,,,,,,
19-Feb,Alberta,Family Composition,Childless Couples Total," 1,506 ",,,,,,,,,
19-Feb,Alberta,Family Composition,All Types Total," 60,264 ",,,,,,,,,
19-Feb,Alberta,ALSS Regions,Calgary," 17,391 ",,,,,,,,,
19-Feb,Alberta,ALSS Regions,Central," 5,449 ",,,,,,,,,
19-Feb,Alberta,ALSS Regions,Edmonton," 31,412 ",,,,,,,,,
19-Feb,Alberta,ALSS Regions,North Central, 948 ,,,,,,,,,
19-Feb,Alberta,ALSS Regions,North East, 401 ,,,,,,,,,
19-Feb,Alberta,ALSS Regions,North West," 1,462 ",,,,,,,,,
19-Feb,Alberta,ALSS Regions,South," 3,201 ",,,,,,,,,
19-Feb,Alberta,ALSS Regions,All Regions Total," 60,264 ",,,,,,,,,
19-Mar,Alberta,Client Type Level,ETW - Working Total," 3,318 ",,,,,,,,,
19-Mar,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 22,334 ",,,,,,,,,
19-Mar,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 12,485 ",,,,,,,,,
19-Mar,Alberta,Client Type Level,BFE - Total," 22,574 ",,,,,,,,,
19-Mar,Alberta,Client Type Level,Client Caseload Total," 60,711 ",,,,,,,,,
19-Mar,Alberta,Family Composition,Single Total," 42,228 ",,,,,,,,,
19-Mar,Alberta,Family Composition,Single Parent Total," 14,045 ",,,,,,,,,
19-Mar,Alberta,Family Composition,Couples with Children Total," 2,908 ",,,,,,,,,
19-Mar,Alberta,Family Composition,Childless Couples Total," 1,530 ",,,,,,,,,
19-Mar,Alberta,Family Composition,All Types Total," 60,711 ",,,,,,,,,
19-Mar,Alberta,ALSS Regions,Calgary," 17,654 ",,,,,,,,,
19-Mar,Alberta,ALSS Regions,Central," 5,496 ",,,,,,,,,
19-Mar,Alberta,ALSS Regions,Edmonton," 31,595 ",,,,,,,,,
19-Mar,Alberta,ALSS Regions,North Central, 941 ,,,,,,,,,
19-Mar,Alberta,ALSS Regions,North East, 420 ,,,,,,,,,
19-Mar,Alberta,ALSS Regions,North West," 1,430 ",,,,,,,,,
19-Mar,Alberta,ALSS Regions,South," 3,175 ",,,,,,,,,
19-Mar,Alberta,ALSS Regions,All Regions Total," 60,711 ",,,,,,,,,
19-Apr,Alberta,Client Type Level,ETW - Working Total," 3,532 ",,,,,,,,,
19-Apr,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 22,335 ",,,,,,,,,
19-Apr,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 12,470 ",,,,,,,,,
19-Apr,Alberta,Client Type Level,BFE - Total," 22,464 ",,,,,,,,,
19-Apr,Alberta,Client Type Level,Client Caseload Total," 60,801 ",,,,,,,,,
19-Apr,Alberta,Family Composition,Single Total," 42,104 ",,,,,,,,,
19-Apr,Alberta,Family Composition,Single Parent Total," 14,177 ",,,,,,,,,
19-Apr,Alberta,Family Composition,Couples with Children Total," 2,977 ",,,,,,,,,
19-Apr,Alberta,Family Composition,Childless Couples Total," 1,543 ",,,,,,,,,
19-Apr,Alberta,Family Composition,All Types Total," 60,801 ",,,,,,,,,
19-Apr,Alberta,ALSS Regions,Calgary," 17,741 ",,,,,,,,,
19-Apr,Alberta,ALSS Regions,Central," 5,516 ",,,,,,,,,
19-Apr,Alberta,ALSS Regions,Edmonton," 31,643 ",,,,,,,,,
19-Apr,Alberta,ALSS Regions,North Central, 918 ,,,,,,,,,
19-Apr,Alberta,ALSS Regions,North East, 430 ,,,,,,,,,
19-Apr,Alberta,ALSS Regions,North West," 1,451 ",,,,,,,,,
19-Apr,Alberta,ALSS Regions,South," 3,102 ",,,,,,,,,
19-Apr,Alberta,ALSS Regions,All Regions Total," 60,801 ",,,,,,,,,
19-May,Alberta,Client Type Level,ETW - Working Total," 3,703 ",,,,,,,,,
19-May,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 22,529 ",,,,,,,,,
19-May,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 12,506 ",,,,,,,,,
19-May,Alberta,Client Type Level,BFE - Total," 22,416 ",,,,,,,,,
19-May,Alberta,Client Type Level,Client Caseload Total," 61,154 ",,,,,,,,,
19-May,Alberta,Family Composition,Single Total," 42,110 ",,,,,,,,,
19-May,Alberta,Family Composition,Single Parent Total," 14,478 ",,,,,,,,,
19-May,Alberta,Family Composition,Couples with Children Total," 3,027 ",,,,,,,,,
19-May,Alberta,Family Composition,Childless Couples Total," 1,539 ",,,,,,,,,
19-May,Alberta,Family Composition,All Types Total," 61,154 ",,,,,,,,,
19-May,Alberta,ALSS Regions,Calgary," 17,789 ",,,,,,,,,
19-May,Alberta,ALSS Regions,Central," 5,585 ",,,,,,,,,
19-May,Alberta,ALSS Regions,Edmonton," 31,845 ",,,,,,,,,
19-May,Alberta,ALSS Regions,North Central, 952 ,,,,,,,,,
19-May,Alberta,ALSS Regions,North East, 428 ,,,,,,,,,
19-May,Alberta,ALSS Regions,North West," 1,461 ",,,,,,,,,
19-May,Alberta,ALSS Regions,South," 3,094 ",,,,,,,,,
19-May,Alberta,ALSS Regions,All Regions Total," 61,154 ",,,,,,,,,
19-Jun,Alberta,Client Type Level,ETW - Working Total," 3,445 ",,,,,,,,,
19-Jun,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 22,328 ",,,,,,,,,
19-Jun,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 12,530 ",,,,,,,,,
19-Jun,Alberta,Client Type Level,BFE - Total," 22,429 ",,,,,,,,,
19-Jun,Alberta,Client Type Level,Client Caseload Total," 60,732 ",,,,,,,,,
19-Jun,Alberta,Family Composition,Single Total," 41,646 ",,,,,,,,,
19-Jun,Alberta,Family Composition,Single Parent Total," 14,608 ",,,,,,,,,
19-Jun,Alberta,Family Composition,Couples with Children Total," 2,976 ",,,,,,,,,
19-Jun,Alberta,Family Composition,Childless Couples Total," 1,502 ",,,,,,,,,
19-Jun,Alberta,Family Composition,All Types Total," 60,732 ",,,,,,,,,
19-Jun,Alberta,ALSS Regions,Calgary," 17,544 ",,,,,,,,,
19-Jun,Alberta,ALSS Regions,Central," 5,524 ",,,,,,,,,
19-Jun,Alberta,ALSS Regions,Edmonton," 31,702 ",,,,,,,,,
19-Jun,Alberta,ALSS Regions,North Central, 905 ,,,,,,,,,
19-Jun,Alberta,ALSS Regions,North East, 430 ,,,,,,,,,
19-Jun,Alberta,ALSS Regions,North West," 1,517 ",,,,,,,,,
19-Jun,Alberta,ALSS Regions,South," 3,110 ",,,,,,,,,
19-Jun,Alberta,ALSS Regions,All Regions Total," 60,732 ",,,,,,,,,
19-Jul,Alberta,Client Type Level,ETW - Working Total," 3,410 ",,,,,,,,,
19-Jul,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 22,594 ",,,,,,,,,
19-Jul,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 12,719 ",,,,,,,,,
19-Jul,Alberta,Client Type Level,BFE - Total," 22,435 ",,,,,,,,,
19-Jul,Alberta,Client Type Level,Client Caseload Total," 61,158 ",,,,,,,,,
19-Jul,Alberta,Family Composition,Single Total," 41,687 ",,,,,,,,,
19-Jul,Alberta,Family Composition,Single Parent Total," 14,928 ",,,,,,,,,
19-Jul,Alberta,Family Composition,Couples with Children Total," 3,015 ",,,,,,,,,
19-Jul,Alberta,Family Composition,Childless Couples Total," 1,528 ",,,,,,,,,
19-Jul,Alberta,Family Composition,All Types Total," 61,158 ",,,,,,,,,
19-Jul,Alberta,ALSS Regions,Calgary," 17,645 ",,,,,,,,,
19-Jul,Alberta,ALSS Regions,Central," 5,554 ",,,,,,,,,
19-Jul,Alberta,ALSS Regions,Edmonton," 32,050 ",,,,,,,,,
19-Jul,Alberta,ALSS Regions,North Central, 898 ,,,,,,,,,
19-Jul,Alberta,ALSS Regions,North East, 432 ,,,,,,,,,
19-Jul,Alberta,ALSS Regions,North West," 1,484 ",,,,,,,,,
19-Jul,Alberta,ALSS Regions,South," 3,095 ",,,,,,,,,
19-Jul,Alberta,ALSS Regions,All Regions Total," 61,158 ",,,,,,,,,
19-Aug,Alberta,Client Type Level,ETW - Working Total," 3,616 ",,,,,,,,,
19-Aug,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 22,739 ",,,,,,,,,
19-Aug,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 13,010 ",,,,,,,,,
19-Aug,Alberta,Client Type Level,BFE - Total," 22,307 ",,,,,,,,,
19-Aug,Alberta,Client Type Level,Client Caseload Total," 61,672 ",,,,,,,,,
19-Aug,Alberta,Family Composition,Single Total," 41,875 ",,,,,,,,,
19-Aug,Alberta,Family Composition,Single Parent Total," 15,203 ",,,,,,,,,
19-Aug,Alberta,Family Composition,Couples with Children Total," 3,080 ",,,,,,,,,
19-Aug,Alberta,Family Composition,Childless Couples Total," 1,514 ",,,,,,,,,
19-Aug,Alberta,Family Composition,All Types Total," 61,672 ",,,,,,,,,
19-Aug,Alberta,ALSS Regions,Calgary," 17,759 ",,,,,,,,,
19-Aug,Alberta,ALSS Regions,Central," 5,640 ",,,,,,,,,
19-Aug,Alberta,ALSS Regions,Edmonton," 32,409 ",,,,,,,,,
19-Aug,Alberta,ALSS Regions,North Central, 903 ,,,,,,,,,
19-Aug,Alberta,ALSS Regions,North East, 440 ,,,,,,,,,
19-Aug,Alberta,ALSS Regions,North West," 1,445 ",,,,,,,,,
19-Aug,Alberta,ALSS Regions,South," 3,076 ",,,,,,,,,
19-Aug,Alberta,ALSS Regions,All Regions Total," 61,672 ",,,,,,,,,
19-Sep,Alberta,Client Type Level,ETW - Working Total," 3,645 ",,,,,,,,,
19-Sep,Alberta,Client Type Level,ETW - Not Working (Available for Work) Total," 22,814 ",,,,,,,,,
19-Sep,Alberta,Client Type Level,ETW - Not Working (Unavailable for Work) Total," 12,656 ",,,,,,,,,
19-Sep,Alberta,Client Type Level,BFE - Total," 22,138 ",,,,,,,,,
19-Sep,Alberta,Client Type Level,Client Caseload Total," 61,253 ",,,,,,,,,
19-Sep,Alberta,Family Composition,Single Total," 41,577 ",,,,,,,,,
19-Sep,Alberta,Family Composition,Single Parent Total," 15,109 ",,,,,,,,,
19-Sep,Alberta,Family Composition,Couples with Children Total," 3,077 ",,,,,,,,,
19-Sep,Alberta,Family Composition,Childless Couples Total," 1,490 ",,,,,,,,,
19-Sep,Alberta,Family Composition,All Types Total," 61,253 ",,,,,,,,,
19-Sep,Alberta,ALSS Regions,Calgary," 17,644 ",,,,,,,,,
19-Sep,Alberta,ALSS Regions,Central," 5,577 ",,,,,,,,,
19-Sep,Alberta,ALSS Regions,Edmonton," 32,241 ",,,,,,,,,
19-Sep,Alberta,ALSS Regions,North Central, 902 ,,,,,,,,,
19-Sep,Alberta,ALSS Regions,North East, 424 ,,,,,,,,,
19-Sep,Alberta,ALSS Regions,North West," 1,419 ",,,,,,,,,
19-Sep,Alberta,ALSS Regions,South," 3,046 ",,,,,,,,,
19-Sep,Alberta,ALSS Regions,All Regions Total," 61,253 ",,,,,,,,,
